0.0;3.0;2.0;0.0;0.0;-0.1310983758209166;0.09333945342843021;0.9115819727882126
0.02;2.9999475606496717;2.0000373357813714;-0.002621967516418332;0.0018667890685686043;-0.1310983758209166;0.09333945342843021;0.9115176000763429
0.04;2.9997902425986864;2.0001493431254853;-0.005243935032836664;0.0037335781371372087;-0.1310983758209166;0.09333945342843021;0.9113244819407335
0.06;2.9995280458470446;2.0003360220323425;-0.007865902549254997;0.005600367205705813;-0.1310983758209166;0.09333945342843021;0.9110026183813842
0.08;2.999160970394746;2.000597372501942;-0.010487870065673328;0.007467156274274417;-0.1310983758209166;0.09333945342843021;0.9105520093982957
0.1;2.9986890162417907;2.000933394534284;-0.01310983758209166;0.009333945342843021;-0.1310983758209166;0.09333945342843021;0.9099726549914676
0.12;2.9981121833881788;2.0013440881293696;-0.015731805098509993;0.011200734411411626;-0.1310983758209166;0.09333945342843021;0.9092645551608997
0.14;2.99743047183391;2.0018294532871974;-0.018353772614928324;0.01306752347998023;-0.1310983758209166;0.09333945342843021;0.9084277099065925
0.16;2.9966438815789846;2.0023894900077677;-0.020975740131346655;0.014934312548548835;-0.1310983758209166;0.09333945342843021;0.9074621192285457
0.18;2.995752412623402;2.0030241982910812;-0.023597707647764986;0.016801101617117436;-0.1310983758209166;0.09333945342843021;0.9063677831267588
0.2;2.9947560649671634;2.0037335781371373;-0.02621967516418332;0.018667890685686042;-0.1310983758209166;0.09333945342843021;0.9051447016012327
0.22;2.9936548386102677;2.004517629545936;-0.028841642680601652;0.020534679754254645;-0.1310983758209166;0.09333945342843021;0.903792874651967
0.24;2.992448733552715;2.0053763525174775;-0.03146361019701999;0.02240146882282325;-0.1310983758209166;0.09333945342843021;0.9023123022789615
0.26;2.991137749794506;2.0063097470517617;-0.034085577713438314;0.024268257891391854;-0.1310983758209166;0.09333945342843021;0.900702984482217
0.28;2.98972188733564;2.0073178131487888;-0.03670754522985665;0.02613504695996046;-0.1310983758209166;0.09333945342843021;0.8989649212617321
0.3;2.9882011461761175;2.0084005508085587;-0.039329512746274976;0.028001836028529063;-0.1310983758209166;0.09333945342843021;0.897098112617508
0.32;2.986575526315938;2.009557960031071;-0.04195148026269331;0.02986862509709767;-0.1310983758209166;0.09333945342843021;0.8951025585495442
0.34;2.984845027755102;2.0107900408163264;-0.044573447779111645;0.031735414165666276;-0.1310983758209166;0.09333945342843021;0.8929782590578411
0.36;2.983009650493609;2.0120967931643245;-0.04719541529552997;0.03360220323423487;-0.1310983758209166;0.09333945342843021;0.8907252141423979
0.38;2.9810693945314597;2.013478217075065;-0.04981738281194831;0.03546899230280348;-0.1310983758209166;0.09333945342843021;0.8883434238032156
0.4;2.979024259868653;2.014934312548549;-0.05243935032836664;0.037335781371372084;-0.1310983758209166;0.09333945342843021;0.885832888040293
0.42;2.9768742465051905;2.016465079584775;-0.05506131784478497;0.03920257043994069;-0.1310983758209166;0.09333945342843021;0.8831936068536318
0.44;2.9746193544410704;2.018070518183744;-0.057683285361203304;0.04106935950850929;-0.1310983758209166;0.09333945342843021;0.8804255802432301
0.46;2.972259583676294;2.019750628345456;-0.06030525287762164;0.0429361485770779;-0.1310983758209166;0.09333945342843021;0.8775288082090895
0.48;2.969794934210861;2.0215054100699104;-0.06292722039403997;0.0448029376456465;-0.1310983758209166;0.09333945342843021;0.8745032907512089
0.5;2.9672254060447707;2.0233348633571078;-0.0655491879104583;0.046669726714215105;-0.1310983758209166;0.09333945342843021;0.8713490278695885
0.52;2.9645509991780243;2.0252389882070476;-0.06817115542687663;0.04853651578278371;-0.1310983758209166;0.09333945342843021;0.8680660195642291
0.54;2.9617717136106205;2.0272177846197303;-0.07079312294329497;0.05040330485135232;-0.1310983758209166;0.09333945342843021;0.8646542658351295
0.56;2.9588875493425606;2.0292712525951555;-0.0734150904597133;0.05227009391992092;-0.1310983758209166;0.09333945342843021;0.861113766682291
0.58;2.9558985063738437;2.031399392133324;-0.07603705797613163;0.05413688298848952;-0.1310983758209166;0.09333945342843021;0.8574445221057123
0.6;2.95280458470447;2.033602203234235;-0.07865902549254995;0.056003672057058126;-0.1310983758209166;0.09333945342843021;0.8536465321053943
0.62;2.9496057843344397;2.0358796858978887;-0.0812809930089683;0.05787046112562673;-0.1310983758209166;0.09333945342843021;0.8497197966813365
0.64;2.9463021052637526;2.038231840124285;-0.08390296052538662;0.05973725019419534;-0.1310983758209166;0.09333945342843021;0.8456643158335393
0.66;2.9428935474924085;2.040658665913424;-0.08652492804180496;0.06160403926276394;-0.1310983758209166;0.09333945342843021;0.8414800895620023
0.68;2.9393801110204083;2.043160163265306;-0.08914689555822329;0.06347082833133255;-0.1310983758209166;0.09333945342843021;0.837167117866726
0.7;2.9357617958477507;2.045736332179931;-0.09176886307464162;0.06533761739990114;-0.1310983758209166;0.09333945342843021;0.8327254007477095
0.72;2.932038601974437;2.048387172657298;-0.09439083059105995;0.06720440646846974;-0.1310983758209166;0.09333945342843021;0.8281549382049541
0.74;2.928210529400466;2.0511126846974084;-0.09701279810747829;0.06907119553703836;-0.1310983758209166;0.09333945342843021;0.8234557302384589
0.76;2.9242775781258388;2.0539128683002614;-0.09963476562389662;0.07093798460560696;-0.1310983758209166;0.09333945342843021;0.8186277768482241
0.78;2.9202397481505544;2.056787723465857;-0.10225673314031496;0.07280477367417557;-0.1310983758209166;0.09333945342843021;0.8136710780342495
0.8;2.9160970394746135;2.0597372501941953;-0.10487870065673328;0.07467156274274417;-0.1310983758209166;0.09333945342843021;0.8085856337965356
